,Price,Name,Image_URL,Product_URL,Brand
58,"€ 199,95",SHIFTY 2021 SNOWBOARDBOOTS,https://images.blue-tomato.com/is/image/bluetomato/304361871_front.jpg-T-HAzSFux-f8tMBGNzHQ0gYRX9Q/Shifty+2021+Snowboardboots.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/ThirtyTwo-Shifty+2021+Snowboardboots-625708/,THIRTYTWO
59,"€ 579,95",JAMIE LYNN 156 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304372966_front.jpg-F4R8PQOXaYuJRqCdsrxKYVPQ1Ms/Jamie+Lynn+156+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Lib+Tech-Jamie+Lynn+156+2021+Snowboard-628789/,LIB TECH
60,"€ 449,95",MOUNTAIN SURFER 142 POWDER SURFER 2021,https://images.blue-tomato.com/is/image/bluetomato/304375158_front.jpg-rq0LiumuP_u9ziudvmthBWF0G3o/Mountain+Surfer+142+Powder+Surfer+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Jones+Snowboards-Mountain+Surfer+142+Powder+Surfer+2021-629217/,JONES SNOWBOARDS
61,"€ 449,95",REWIND 146 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304345756_front.jpg-khbcmlTUnxOzI2laIB_6tuPHdTg/Rewind+146+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Burton-Rewind+146+2021+Snowboard-623010/,BURTON
62,"€ 449,95",REWIND 141 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304345755_front.jpg-AIR70tgGhFQjzKRGz2_lffUBZAQ/Rewind+141+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Burton-Rewind+141+2021+Snowboard-623009/,BURTON
63,"€ 449,95",NAME DROPPER 158 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304342170_front.jpg-nvL_QFD0Lvaivq4Mnn650vCJvoI/Name+Dropper+158+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Burton-Name+Dropper+158+2021+Snowboard-622702/,BURTON
64,"€ 449,95",NAME DROPPER 148 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304342167_front.jpg-m9ovtpT0h706_rn3qat4FZZdXlc/Name+Dropper+148+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Burton-Name+Dropper+148+2021+Snowboard-622699/,BURTON
65,"€ 319,95",HORRORSCOPE 155W 2020 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/303993505_front.jpg-esQ5OTLjXH5EDZm4tmHUdvUnWk0/Horrorscope+155W+2020+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Capita-Horrorscope+155W+2020+Snowboard-575463/,CAPITA
66,"€ 599,95",NATIONAL 162 W 2021 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304366067_front.jpg--4xldgv_quKEDrpKDTMO7VkXANw/National+162+W+2021+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Rome-National+162+W+2021+Snowboard-626487/,ROME
67,"€ 599,95",MIND EXPANDER 166 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304375157_front.jpg-itR43G2CrwgJB_gWZdjLAhxqBF0/Mind+Expander+166+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Jones+Snowboards-Mind+Expander+166+Snowboard+2021-629216/,JONES SNOWBOARDS
68,"€ 599,95",ULTRA MOUNTAIN TWIN 157 SNOWBOARD 2021,https://images.blue-tomato.com/is/image/bluetomato/304375123_front.jpg-2PWB6DzPrB7NoQJNetSKkVmouBg/Ultra+Mountain+Twin+157+Snowboard+2021.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Jones+Snowboards-Ultra+Mountain+Twin+157+Snowboard+2021-629182/,JONES SNOWBOARDS
69,"€ 159,95",MUSE 147 2020 SNOWBOARD,https://images.blue-tomato.com/is/image/bluetomato/304047543_front.jpg-ayXkatuLe1hl0WNJYvs3wRE-1qk/Muse+147+2020+Snowboard.jpg?$b8$,https://www.blue-tomato.com/de-AT/product/Alibi+Snowboards-Muse+147+2020+Snowboard-583838/,ALIBI SNOWBOARDS
